Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2
ERX1053671	2015-08-05 06:14:00	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	ERR976694	ERP009885	PRJEB8844	292175	ERS685271	SAMEA3307876	ERA462810	RNA-Seq	cDNA	TRANSCRIPTOMIC		THE WELLCOME TRUST SANGER INSTITUTE	550	0	1652798	3957393							
ERX1053672	2015-08-05 06:14:00	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	ERR976695	ERP009885	PRJEB8844	292175	ERS685272	SAMEA3307877	ERA462810	RNA-Seq	cDNA	TRANSCRIPTOMIC		THE WELLCOME TRUST SANGER INSTITUTE	550	0	1652799	3957394							
ERX1053673	2015-08-05 06:14:00	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	ERR976696	ERP009885	PRJEB8844	292175	ERS685273	SAMEA3307878	ERA462810	RNA-Seq	cDNA	TRANSCRIPTOMIC		THE WELLCOME TRUST SANGER INSTITUTE	550	0	1652800	3957395							
ERX1053674	2015-08-05 06:14:01	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	ERR976697	ERP009885	PRJEB8844	292175	ERS685274	SAMEA3307879	ERA462810	RNA-Seq	cDNA	TRANSCRIPTOMIC		THE WELLCOME TRUST SANGER INSTITUTE	550	0	1652801	3957396							
ERX1053675	2015-08-05 06:14:01	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	ERR976698	ERP009885	PRJEB8844	292175	ERS685277	SAMEA3307882	ERA462810	RNA-Seq	cDNA	TRANSCRIPTOMIC		THE WELLCOME TRUST SANGER INSTITUTE	550	0	1652802	3957397							
ERX1053676	2015-08-05 06:14:01	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	ERR976699	ERP009885	PRJEB8844	292175	ERS685278	SAMEA3307883	ERA462810	RNA-Seq	cDNA	TRANSCRIPTOMIC		THE WELLCOME TRUST SANGER INSTITUTE	550	0	1652803	3957398							
ERX1053677	2015-08-05 06:14:01	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	ERR976700	ERP009885	PRJEB8844	292175	ERS685279	SAMEA3307884	ERA462810	RNA-Seq	cDNA	TRANSCRIPTOMIC		THE WELLCOME TRUST SANGER INSTITUTE	550	0	1652804	3957399							
ERX1053678	2015-08-05 06:14:01	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	ERR976701	ERP009885	PRJEB8844	292175	ERS685280	SAMEA3307885	ERA462810	RNA-Seq	cDNA	TRANSCRIPTOMIC		THE WELLCOME TRUST SANGER INSTITUTE	550	0	1652805	3957400							
ERX1053679	2015-08-05 06:14:02	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	ERR976702	ERP009885	PRJEB8844	292175	ERS685281	SAMEA3307886	ERA462810	RNA-Seq	cDNA	TRANSCRIPTOMIC		THE WELLCOME TRUST SANGER INSTITUTE	550	0	1652806	3957401							
ERX1053680	2015-08-05 06:14:02	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	ERR976703	ERP009885	PRJEB8844	292175	ERS685282	SAMEA3307887	ERA462810	RNA-Seq	cDNA	TRANSCRIPTOMIC		THE WELLCOME TRUST SANGER INSTITUTE	550	0	1652807	3957402							
ERX1053681	2015-08-05 06:14:02	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	ERR976704	ERP009885	PRJEB8844	292175	ERS685283	SAMEA3307888	ERA462810	RNA-Seq	cDNA	TRANSCRIPTOMIC		THE WELLCOME TRUST SANGER INSTITUTE	550	0	1652808	3957403							
ERX1053682	2015-08-05 06:14:02	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	ERR976705	ERP009885	PRJEB8844	292175	ERS685284	SAMEA3307889	ERA462810	RNA-Seq	cDNA	TRANSCRIPTOMIC		THE WELLCOME TRUST SANGER INSTITUTE	550	0	1652809	3957404							
ERX1215168	2016-04-05 08:54:33	509173	Acinetobacter baumannii AYE	470	1236	509173	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2000	ERR1136296;ERR1136297	ERP013184	PRJEB11774	317837	ERS970954	SAMEA3663805	ERA534950	RNA-Seq	RANDOM	TRANSCRIPTOMIC		ARK genomics Illumina Hiseq	0	0	2410996	4607240				AYE	wild type genotype		
ERX1215169	2016-04-05 08:54:33	509173	Acinetobacter baumannii AYE	470	1236	509173	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2000	ERR1136298;ERR1136299	ERP013184	PRJEB11774	317837	ERS970955	SAMEA3663806	ERA534950	RNA-Seq	RANDOM	TRANSCRIPTOMIC		ARK genomics Illumina Hiseq	0	0	2410997	4607241				AYE	wild type genotype		
ERX1215170	2016-04-05 08:54:34	509173	Acinetobacter baumannii AYE	470	1236	509173	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2000	ERR1136300;ERR1136301	ERP013184	PRJEB11774	317837	ERS970956	SAMEA3663807	ERA534950	RNA-Seq	RANDOM	TRANSCRIPTOMIC		ARK genomics Illumina Hiseq	0	0	2410998	4607242				AYE	wild type genotype		
ERX1215171	2016-04-05 08:54:34	509173	Acinetobacter baumannii AYE	470	1236	509173	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2000	ERR1136302;ERR1136303	ERP013184	PRJEB11774	317837	ERS970957	SAMEA3663808	ERA534950	RNA-Seq	RANDOM	TRANSCRIPTOMIC		ARK genomics Illumina Hiseq	0	0	2410999	4607243				AYE	AdeRS deletion		
ERX1215172	2016-04-05 08:54:34	509173	Acinetobacter baumannii AYE	470	1236	509173	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2000	ERR1136304;ERR1136305	ERP013184	PRJEB11774	317837	ERS970958	SAMEA3663809	ERA534950	RNA-Seq	RANDOM	TRANSCRIPTOMIC		ARK genomics Illumina Hiseq	0	0	2411000	4607244				AYE	AdeRS deletion		
ERX1215173	2016-04-05 08:54:34	509173	Acinetobacter baumannii AYE	470	1236	509173	Acinetobacter baumannii	SINGLE	ILLUMINA	Illumina HiSeq 2000	ERR1136306;ERR1136307	ERP013184	PRJEB11774	317837	ERS970959	SAMEA3663810	ERA534950	RNA-Seq	RANDOM	TRANSCRIPTOMIC		ARK genomics Illumina Hiseq	0	0	2411001	4607245				AYE	AdeRS deletion		
ERX1221046	2016-04-05 08:54:34	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	ERR1142205	ERP013238	PRJEB11825	317813	ERS977957	SAMEA3670808	ERA535403	RNA-Seq	RANDOM	TRANSCRIPTOMIC		University of Birmingham	201	1	2411002	4607246					parental strain genotype		
ERX1221047	2016-04-05 08:54:34	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	ERR1142206	ERP013238	PRJEB11825	317813	ERS977958	SAMEA3670809	ERA535403	RNA-Seq	RANDOM	TRANSCRIPTOMIC		University of Birmingham	201	1	2411003	4607247					parental strain genotype		
ERX1221048	2016-04-05 08:54:34	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	ERR1142207	ERP013238	PRJEB11825	317813	ERS977959	SAMEA3670810	ERA535403	RNA-Seq	RANDOM	TRANSCRIPTOMIC		University of Birmingham	201	1	2411004	4607248					parental strain genotype		
ERX1221049	2016-04-05 08:54:34	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	ERR1142208	ERP013238	PRJEB11825	317813	ERS977960	SAMEA3670811	ERA535403	RNA-Seq	RANDOM	TRANSCRIPTOMIC		University of Birmingham	201	1	2411005	4607249					parental strain genotype		
ERX1221050	2016-04-05 08:54:34	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	ERR1142209	ERP013238	PRJEB11825	317813	ERS977961	SAMEA3670812	ERA535403	RNA-Seq	RANDOM	TRANSCRIPTOMIC		University of Birmingham	201	1	2411006	4607250					adeB deletion		
ERX1221051	2016-04-05 08:54:34	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	ERR1142210	ERP013238	PRJEB11825	317813	ERS977962	SAMEA3670813	ERA535403	RNA-Seq	RANDOM	TRANSCRIPTOMIC		University of Birmingham	201	1	2411007	4607251					adeB deletion		
ERX1221052	2016-04-05 08:54:34	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	ERR1142211	ERP013238	PRJEB11825	317813	ERS977963	SAMEA3670814	ERA535403	RNA-Seq	RANDOM	TRANSCRIPTOMIC		University of Birmingham	201	1	2411008	4607252					adeB deletion		
ERX1221053	2016-04-05 08:54:34	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	ERR1142212	ERP013238	PRJEB11825	317813	ERS977964	SAMEA3670815	ERA535403	RNA-Seq	RANDOM	TRANSCRIPTOMIC		University of Birmingham	201	1	2411009	4607253					adeB deletion		
ERX1226325	2016-04-05 08:54:34	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	ERR1147321	ERP013378	PRJEB11948	317819	ERS987080	SAMEA3679931	ERA540614	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BGI genomics	100	1	2411010	4607254					Parental strain		
ERX1262850	2016-04-09 12:43:20	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	ERR1189575	ERP013546	PRJEB12105	317852	ERS1014147	SAMEA3706998	ERA542559	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BGI genomics	100	1	2420860	4630107					Parental strain		
ERX1262851	2016-04-09 12:43:20	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	ERR1189576	ERP013546	PRJEB12105	317852	ERS1014148	SAMEA3706999	ERA542559	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BGI genomics	100	1	2420861	4630108					Parental strain		
ERX1262852	2016-04-09 12:43:20	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	ERR1189577	ERP013546	PRJEB12105	317852	ERS1014149	SAMEA3707000	ERA542559	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BGI genomics	100	1	2420862	4630109					Parental strain		
ERX1262853	2016-04-09 12:43:20	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	ERR1189578	ERP013546	PRJEB12105	317852	ERS1014150	SAMEA3707001	ERA542559	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BGI genomics	100	1	2420863	4630110					adeAB deletion		
ERX1262854	2016-04-09 12:43:20	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	ERR1189579	ERP013546	PRJEB12105	317852	ERS1014151	SAMEA3707002	ERA542559	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BGI genomics	100	1	2420864	4630111					adeAB deletion		
ERX1262855	2016-04-09 12:43:20	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	ERR1189580	ERP013546	PRJEB12105	317852	ERS1014152	SAMEA3707003	ERA542559	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BGI genomics	100	1	2420865	4630112					adeAB deletion		
ERX3272439	2019-04-05 07:45:46	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	ERR3245534	ERP114451	PRJEB31841	531139	ERS3335138	SAMEA5533067	ERA1786233	RNA-Seq	cDNA	TRANSCRIPTOMIC		P. Malaka De Silva	150	10	7607033	11349523				ATCC 17978	A1S_2006 gene knockout		
ERX3272440	2019-04-05 07:45:46	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	ERR3245535	ERP114451	PRJEB31841	531139	ERS3335139	SAMEA5533068	ERA1786233	RNA-Seq	cDNA	TRANSCRIPTOMIC		P. Malaka De Silva	150	10	7607034	11349524				ATCC 17978	A1S_2006 gene knockout		
ERX3272441	2019-04-05 07:45:46	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	ERR3245536	ERP114451	PRJEB31841	531139	ERS3335140	SAMEA5533069	ERA1786233	RNA-Seq	cDNA	TRANSCRIPTOMIC		P. Malaka De Silva	150	10	7607035	11349525				ATCC 17978	wild type genotype		
ERX3272442	2019-04-05 07:45:46	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina MiSeq	ERR3245537	ERP114451	PRJEB31841	531139	ERS3335141	SAMEA5533070	ERA1786233	RNA-Seq	cDNA	TRANSCRIPTOMIC		P. Malaka De Silva	150	10	7607036	11349526				ATCC 17978	wild type genotype		
SRX091926	2011-08-23 10:33:22	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina Genome Analyzer IIx	SRR331094	SRP007837	PRJNA145979	145979	SRS257507	SAMN00709466	SRA045001	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	154	0	104721	709466	GSE31206	GSM773505	22024825	19606R			
SRX091927	2011-08-23 10:33:22	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina Genome Analyzer IIx	SRR331095	SRP007837	PRJNA145979	145979	SRS257508	SAMN00709467	SRA045001	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	238	0	104722	709467	GSE31206	GSM773506	22024825	19606R			
SRX091928	2011-08-23 10:33:22	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina Genome Analyzer IIx	SRR331096	SRP007837	PRJNA145979	145979	SRS257509	SAMN00709468	SRA045001	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	158	0	104723	709468	GSE31206	GSM773507	22024825	ATCC 19606			
SRX091929	2011-08-23 10:33:22	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina Genome Analyzer IIx	SRR331097	SRP007837	PRJNA145979	145979	SRS257510	SAMN00709469	SRA045001	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	319	0	104724	709469	GSE31206	GSM773508	22024825	ATCC 19606			
SRX1092630	2015-07-13 12:05:12	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2097559	SRP060722	PRJNA241927	241927	SRS988214	SAMN02691246	SRA276888	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	254	83.5522	1598246	2691246				AcbR1_Gent_0m			
SRX1092633	2015-07-16 06:08:15	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2097566;SRR2104416	SRP060730	PRJNA241906	241906	SRS988223	SAMN02691225	SRA276895	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	242	68.9488	1598249	2691225				AcbS2_none_60m			
SRX1092959	2015-07-16 06:08:32	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2103412;SRR2097896;SRR2104422	SRP060749	PRJNA241880	241880	SRS988445	SAMN02691199	SRA276935	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	227	81.9226	1598575	2691199				AcbR1_none_0m			
SRX1093002	2015-07-13 15:36:03	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2098173	SRP060762	PRJNA241893	241893	SRS988501	SAMN02691212	SRA276962	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	216	81.5958	1598618	2691212				AcbR2_Mero_10m			
SRX1093364	2015-07-13 16:15:10	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2098352	SRP060769	PRJNA241937	241937	SRS988838	SAMN02691256	SRA276995	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	230	82.7111	1598980	2691256				AcbR2_Gent_30m			
SRX1093366	2015-07-13 16:15:16	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2098354	SRP060778	PRJNA241939	241939	SRS988866	SAMN02691258	SRA276996	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	240	80.5794	1598982	2691258				AcbR1_Gent_60m			
SRX1093371	2015-07-13 16:17:22	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2098374	SRP060775	PRJNA242004	242004	SRS988862	SAMN02691318	SRA277000	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	260	79.779	1598987	2691318				AcbR1_Cip_10m			
SRX1093597	2015-07-13 18:12:11	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2098630	SRP060794	PRJNA241878	241878	SRS989079	SAMN02691197	SRA277042	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	256	78.306	1599213	2691197				AcbS1_none_0m			
SRX1093598	2015-07-13 18:12:07	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2098628	SRP060792	PRJNA241882	241882	SRS989077	SAMN02691201	SRA277043	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	216	83.1238	1599214	2691201				AcbS2_none_0m			
SRX1093606	2015-07-13 18:14:21	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2098638	SRP060808	PRJNA241910	241910	SRS989093	SAMN02691229	SRA277060	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	203	80.5469	1599222	2691229				AcbS1_Amp_Sul_0m			
SRX1093609	2015-07-13 18:43:04	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2098661	SRP060805	PRJNA241941	241941	SRS989090	SAMN02691260	SRA277066	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	240	82.0553	1599225	2691260				AcbR2_Gent_60m			
SRX1093616	2015-07-13 19:08:18	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2103287;SRR2098666	SRP060818	PRJNA241900	241900	SRS989103	SAMN02691219	SRA277082	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	205	80.4763	1599232	2691219				AcbR2_none_30m			
SRX1093619	2015-07-13 19:09:09	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2098669	SRP060815	PRJNA241938	241938	SRS989100	SAMN02691257	SRA277088	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	214	77.9942	1599235	2691257				AcbS1_Gent_60m			
SRX1093696	2015-07-18 19:33:26	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2098791;SRR2103285;SRR2106505	SRP060830	PRJNA241894	241894	SRS989182	SAMN02691213	SRA277112	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	251	91.1901	1599312	2691213				AcbS1_none_30m			
SRX1093703	2015-07-16 06:08:43	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2098798;SRR2104440;SRR2104426	SRP060829	PRJNA241904	241904	SRS989181	SAMN02691223	SRA277116	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	220	79.6804	1599319	2691223				AcbR1_none_60m			
SRX1093832	2015-07-13 22:15:35	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2098918	SRP060792	PRJNA241882	241882	SRS989077	SAMN02691201	SRA277043	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	252	84.2582	1599448	2691201				AcbS2_none_0m			
SRX1093836	2015-07-16 06:09:09	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2098941;SRR2103598;SRR2104432	SRP060866	PRJNA241888	241888	SRS989249	SAMN02691207	SRA277171	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	229	81.2451	1599452	2691207				AcbR1_none_10m			
SRX1093850	2015-07-13 22:49:05	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2098954	SRP060869	PRJNA241907	241907	SRS989252	SAMN02691226	SRA277193	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	188	74.2478	1599466	2691226				AcbS2_Mero_60m			
SRX1093855	2015-07-16 06:08:30	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2098936;SRR2104405;SRR2104421	SRP060794	PRJNA241878	241878	SRS989079	SAMN02691197	SRA277042	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	256	78.306	1599471	2691197				AcbS1_none_0m			
SRX1093856	2015-07-13 22:19:21	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2098937	SRP060874	PRJNA241930	241930	SRS989257	SAMN02691249	SRA277205	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	255	81.2808	1599472	2691249				AcbS1_Gent_10m			
SRX1093857	2015-07-13 22:50:05	470	Acinetobacter baumannii	470	1236	470	Acinetobacter baumannii	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR2098956	SRP060875	PRJNA241916	241916	SRS989258	SAMN02691235	SRA277208	RNA-Seq	RANDOM	TRANSCRIPTOMIC		BI	200	78.6957	1599473	2691235				AcbS2_Amp_Sul_10m			
